ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
4,976.9,...,978.4,2009/6/4 08:45,975.1,2009/6/4 16:31,22.5,24.7,2009/6/4 03:39,20.7,2009/6/4 23:09,...,89,78,2009/6/4 00:05,1.6,42,8.5,353,2009/6/4 18:22,151.0,...,...,...,...,...,/,...,...,...,...,...,...,...
5,978.6,...,980.3,2009/6/5 08:42,977.1,2009/6/5 17:14,23.0,28.0,2009/6/5 12:26,20.4,2009/6/5 03:45,...,78,58,2009/6/5 12:39,1.5,9,6.6,5,2009/6/5 15:16,14.0,...,...,...,...,...,/,...,...,...,...,...,...,...
6,981.2,...,983.6,2009/6/6 22:38,979.7,2009/6/6 04:37,24.5,30.6,2009/6/6 14:40,18.9,2009/6/6 05:24,...,70,42,2009/6/6 14:32,1.3,206,7.2,230,2009/6/6 11:49,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
7,983.8,...,985.6,2009/6/7 22:31,982.6,2009/6/7 16:10,25.6,29.9,2009/6/7 13:05,21.1,2009/6/7 04:20,...,65,47,2009/6/7 16:48,1.4,214,6.1,319,2009/6/7 12:55,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
8,985.9,...,987.0,2009/6/8 09:54,985.0,2009/6/8 01:01,25.1,29.3,2009/6/8 12:13,20.5,2009/6/8 02:21,...,66,49,2009/6/8 15:57,1.2,225,8.9,316,2009/6/8 13:15,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
9,985.7,...,986.8,2009/6/9 06:52,984.3,2009/6/9 15:40,26.5,30.9,2009/6/9 14:07,21.3,2009/6/9 05:09,...,62,39,2009/6/9 17:08,1.2,23,7.3,335,2009/6/9 12:59,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
10,983.5,...,985.8,2009/6/10 00:05,981.9,2009/6/10 15:41,27.8,33.1,2009/6/10 12:17,23.8,2009/6/10 02:37,...,65,39,2009/6/10 10:12,1.9,219,10.7,237,2009/6/10 14:36,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
11,982.6,...,983.6,2009/6/11 22:07,981.8,2009/6/11 14:33,26.1,29.8,2009/6/11 11:42,24.2,2009/6/11 21:44,...,78,61,2009/6/11 11:03,1.4,212,9.3,228,2009/6/11 10:55,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
12,981.5,...,982.5,2009/6/12 08:38,980.0,2009/6/12 17:26,27.1,31.5,2009/6/12 14:55,24.7,2009/6/13 00:00,...,72,51,2009/6/12 14:30,2.2,220,12.4,211,2009/6/12 14:28,0.5,...,...,...,...,...,/,...,...,...,...,...,...,...
13,982.4,...,984.6,2009/6/13 23:52,980.9,2009/6/13 05:28,26.3,31.1,2009/6/13 13:37,22.8,2009/6/13 17:52,...,72,55,2009/6/13 15:11,1.8,209,12.0,223,2009/6/13 17:44,44.5,...,...,...,...,...,/,...,...,...,...,...,...,...
14,984.5,...,985.7,2009/6/14 09:51,983.4,2009/6/14 03:34,23.6,25.7,2009/6/14 11:55,22.6,2009/6/14 23:16,...,86,80,2009/6/14 15:36,1.1,4,6.3,353,2009/6/14 13:56,7.0,...,...,...,...,...,/,...,...,...,...,...,...,...
15,984.6,...,986.1,2009/6/15 21:41,983.3,2009/6/15 02:12,24.8,29.2,2009/6/15 12:35,22.7,2009/6/15 00:01,...,83,66,2009/6/15 13:17,1.0,195,6.8,353,2009/6/15 14:52,1.5,...,...,...,...,...,/,...,...,...,...,...,...,...
16,984.7,...,986.2,2009/6/16 08:48,983.2,2009/6/16 17:57,26.1,31.4,2009/6/16 15:47,22.4,2009/6/16 03:36,...,76,57,2009/6/16 10:49,1.1,3,7.3,353,2009/6/16 13:28,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
17,982.5,...,984.7,2009/6/17 08:40,980.0,2009/6/17 16:13,28.4,33.6,2009/6/17 13:39,23.6,2009/6/17 05:16,...,68,47,2009/6/17 11:17,1.0,58,7.0,319,2009/6/17 14:50,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
18,981.0,...,982.2,2009/6/18 22:03,979.3,2009/6/18 15:59,27.7,29.9,2009/6/18 13:15,25.2,2009/6/18 01:37,...,76,65,2009/6/18 10:04,1.3,209,7.2,353,2009/6/18 13:15,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
19,981.3,...,982.8,2009/6/19 22:02,979.9,2009/6/19 02:26,27.9,31.4,2009/6/19 12:37,25.3,2009/6/19 04:28,...,73,56,2009/6/19 14:36,1.3,227,8.2,335,2009/6/19 14:05,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
20,982.1,...,983.0,2009/6/20 22:18,980.7,2009/6/20 16:27,27.4,31.1,2009/6/20 14:45,25.0,2009/6/20 05:40,...,74,57,2009/6/20 09:14,1.1,203,5.1,8,2009/6/20 16:27,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
21,979.9,...,981.9,2009/6/21 00:01,978.5,2009/6/21 16:44,26.3,29.6,2009/6/21 09:51,24.6,2009/6/21 04:28,...,81,66,2009/6/21 09:52,1.1,9,5.6,3,2009/6/21 14:51,7.0,...,...,...,...,...,/,...,...,...,...,...,...,...
22,979.6,...,982.1,2009/6/22 08:51,977.9,2009/6/22 04:23,27.3,31.0,2009/6/22 12:41,24.1,2009/6/22 03:45,...,68,54,2009/6/22 12:41,3.7,227,19.8,225,2009/6/22 08:51,1.0,...,...,...,...,...,/,...,...,...,...,...,...,...
23,982.3,...,984.9,2009/6/23 22:01,979.9,2009/6/23 03:00,27.5,30.2,2009/6/23 14:45,25.0,2009/6/23 04:16,...,71,59,2009/6/23 12:46,2.4,228,11.7,230,2009/6/23 10:59,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
24,983.7,...,985.2,2009/6/24 22:36,982.3,2009/6/24 16:18,27.2,30.3,2009/6/24 13:28,25.3,2009/6/24 04:21,...,75,63,2009/6/24 13:30,1.5,221,7.6,221,2009/6/24 13:38,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
25,984.0,...,985.7,2009/6/25 21:55,982.8,2009/6/25 14:38,26.8,31.2,2009/6/25 12:20,24.1,2009/6/25 22:20,...,76,60,2009/6/25 13:41,1.2,209,6.5,279,2009/6/25 13:48,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
26,985.3,...,987.3,2009/6/26 21:53,984.0,2009/6/26 02:41,26.4,32.8,2009/6/26 10:22,22.1,2009/6/26 17:45,...,75,50,2009/6/26 10:17,1.1,199,12.1,228,2009/6/26 17:19,19.0,...,...,...,...,...,/,...,...,...,...,...,...,...
27,985.7,...,986.8,2009/6/27 07:32,984.4,2009/6/27 14:39,26.7,32.2,2009/6/27 11:55,23.5,2009/6/27 04:38,...,75,51,2009/6/27 12:11,1.0,202,7.2,223,2009/6/27 14:31,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
28,985.7,...,987.0,2009/6/28 21:51,984.4,2009/6/28 17:17,28.0,32.1,2009/6/28 15:10,23.3,2009/6/28 04:07,...,65,45,2009/6/28 14:52,1.5,218,9.7,225,2009/6/28 14:05,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
29,985.9,...,987.0,2009/6/29 21:41,984.8,2009/6/29 03:37,27.9,31.3,2009/6/29 12:13,24.1,2009/6/29 05:24,...,67,49,2009/6/29 10:42,2.0,219,10.4,235,2009/6/29 12:46,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
30,985.7,...,987.5,2009/6/30 08:34,984.4,2009/6/30 16:41,27.7,31.9,2009/6/30 14:03,24.4,2009/6/30 23:07,...,65,43,2009/6/30 15:58,2.0,229,10.6,244,2009/6/30 15:44,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
1,991.7,...,993.9,2010/5/1 09:37,990.0,2010/5/1 18:01,22.1,27.9,2010/5/1 11:12,16.8,2010/5/1 02:27,...,66,36,2010/5/1 11:13,0.8,4,7.3,353,2010/5/1 14:02,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
2,989.4,...,991.4,2010/5/2 08:35,987.3,2010/5/2 16:12,23.3,28.2,2010/5/2 12:12,19.5,2010/5/2 05:56,...,70,52,2010/5/2 12:13,1.2,37,6.8,4,2010/5/2 13:58,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
3,988.4,...,990.3,2010/5/3 08:25,986.6,2010/5/3 16:04,23.8,29.8,2010/5/3 11:40,18.3,2010/5/3 04:17,...,67,47,2010/5/3 11:42,1.4,54,7.8,86,2010/5/3 17:57,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
4,986.7,...,988.5,2010/5/4 08:27,984.9,2010/5/4 16:32,24.3,28.9,2010/5/4 10:37,20.5,2010/5/4 04:49,...,66,40,2010/5/4 17:11,0.9,210,6.9,49,2010/5/4 14:14,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
5,985.4,...,986.5,2010/5/5 22:53,984.0,2010/5/5 15:51,25.0,30.0,2010/5/5 13:19,19.9,2010/5/5 04:27,...,71,47,2010/5/5 11:50,0.8,211,6.5,303,2010/5/5 13:59,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
6,985.4,...,986.9,2010/5/6 08:10,983.7,2010/5/6 17:47,24.1,27.4,2010/5/6 10:20,23.0,2010/5/6 04:28,...,86,70,2010/5/6 10:30,0.5,19,4.9,236,2010/5/6 16:20,14.5,...,...,...,...,...,/,...,...,...,...,...,...,...
7,985.1,...,987.2,2010/5/7 22:29,982.7,2010/5/7 04:10,21.6,25.8,2010/5/7 07:44,19.8,2010/5/7 23:52,...,90,70,2010/5/7 07:44,1.6,8,9.4,224,2010/5/7 08:36,19.0,...,...,...,...,...,/,...,...,...,...,...,...,...
8,984.2,...,986.5,2010/5/8 09:13,982.2,2010/5/8 16:40,22.1,24.8,2010/5/8 11:04,19.8,2010/5/8 01:45,...,87,76,2010/5/8 15:08,0.9,60,4.1,119,2010/5/8 09:40,0.5,...,...,...,...,...,/,...,...,...,...,...,...,...
9,982.5,...,984.1,2010/5/9 21:32,980.9,2010/5/9 15:06,22.7,26.7,2010/5/9 14:41,19.7,2010/5/9 05:29,...,89,71,2010/5/9 15:30,0.8,227,5.5,231,2010/5/9 17:28,2.0,...,...,...,...,...,/,...,...,...,...,...,...,...
10,985.8,...,989.4,2010/5/10 21:23,981.9,2010/5/10 03:02,19.6,23.7,2010/5/10 00:27,16.9,2010/5/10 22:22,...,89,79,2010/5/10 18:55,2.1,41,8.9,21,2010/5/10 15:25,22.0,...,...,...,...,...,/,...,...,...,...,...,...,...
11,989.2,...,990.4,2010/5/11 09:35,987.2,2010/5/11 03:17,19.2,21.5,2010/5/11 12:45,17.1,2010/5/11 03:32,...,86,79,2010/5/11 23:51,1.9,10,7.4,66,2010/5/11 17:24,8.5,...,...,...,...,...,/,...,...,...,...,...,...,...
12,989.4,...,990.9,2010/5/12 08:45,987.8,2010/5/12 16:39,21.6,25.7,2010/5/12 13:30,18.9,2010/5/12 02:25,...,78,65,2010/5/12 13:33,1.8,88,7.1,93,2010/5/12 11:59,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
13,987.9,...,989.3,2010/5/13 09:39,986.6,2010/5/13 16:32,22.8,25.6,2010/5/13 11:51,20.0,2010/5/13 04:58,...,83,73,2010/5/13 11:57,0.5,217,4.8,3,2010/5/13 16:35,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
14,987.5,...,988.9,2010/5/14 11:12,986.4,2010/5/14 02:30,20.8,22.1,2010/5/14 00:20,20.1,2010/5/14 14:39,...,93,90,2010/5/14 02:05,0.8,249,4.7,326,2010/5/14 10:27,2.5,...,...,...,...,...,/,...,...,...,...,...,...,...
15,986.9,...,988.4,2010/5/15 21:35,985.3,2010/5/15 07:40,20.9,24.0,2010/5/15 11:13,19.7,2010/5/15 21:14,...,92,83,2010/5/15 11:14,0.7,220,4.4,241,2010/5/15 14:42,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
16,988.0,...,989.6,2010/5/16 22:20,986.4,2010/5/16 03:38,23.0,28.9,2010/5/16 12:54,19.8,2010/5/16 00:20,...,85,57,2010/5/16 12:55,1.4,1,7.7,29,2010/5/16 16:28,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
17,987.8,...,988.9,2010/5/17 09:27,986.7,2010/5/17 18:52,24.5,28.4,2010/5/17 09:49,21.9,2010/5/17 02:31,...,82,62,2010/5/17 09:49,1.1,33,6.3,353,2010/5/17 12:37,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
18,986.5,...,988.0,2010/5/18 08:17,984.3,2010/5/18 16:56,26.2,29.9,2010/5/18 11:38,22.7,2010/5/18 05:39,...,75,61,2010/5/18 10:59,1.0,243,6.5,222,2010/5/18 14:03,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
19,986.6,...,988.5,2010/5/19 09:28,984.3,2010/5/19 15:11,26.5,31.5,2010/5/19 15:28,22.7,2010/5/19 04:54,...,71,49,2010/5/19 13:28,0.9,212,8.2,235,2010/5/19 13:31,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
20,987.6,...,989.0,2010/5/20 22:00,986.0,2010/5/20 08:08,25.9,29.9,2010/5/20 12:05,23.1,2010/5/20 04:43,...,75,46,2010/5/20 11:58,1.0,66,7.1,232,2010/5/20 14:20,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
21,986.7,...,988.5,2010/5/21 08:41,984.1,2010/5/21 23:59,26.7,30.8,2010/5/21 13:24,23.3,2010/5/21 00:33,...,71,49,2010/5/21 11:28,1.0,232,7.4,228,2010/5/21 13:24,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
22,981.6,...,984.3,2010/5/22 07:33,978.8,2010/5/22 19:07,27.7,32.4,2010/5/22 12:39,23.4,2010/5/22 05:20,...,65,43,2010/5/22 12:39,2.1,225,14.0,217,2010/5/22 18:31,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
23,978.7,...,982.6,2010/5/23 22:10,976.4,2010/5/23 16:21,23.3,27.7,2010/5/24 00:00,20.1,2010/5/23 22:00,...,85,63,2010/5/24 00:00,1.5,219,15.1,232,2010/5/23 14:40,68.5,...,...,...,...,...,/,...,...,...,...,...,...,...
24,983.9,...,985.6,2010/5/24 21:58,981.4,2010/5/24 02:10,22.5,26.4,2010/5/24 15:37,19.5,2010/5/24 05:13,...,77,57,2010/5/24 15:09,1.6,46,6.8,22,2010/5/24 12:57,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
25,985.2,...,986.3,2010/5/25 09:32,983.8,2010/5/25 01:45,24.9,28.9,2010/5/25 15:12,20.6,2010/5/25 04:54,...,69,44,2010/5/25 15:03,1.1,8,6.6,5,2010/5/25 13:09,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
26,986.0,...,987.2,2010/5/26 07:19,984.2,2010/5/26 16:18,25.6,30.2,2010/5/26 13:30,21.8,2010/5/26 02:44,...,62,43,2010/5/26 18:14,1.2,65,7.8,78,2010/5/26 16:44,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
27,987.3,...,988.5,2010/5/27 21:53,985.8,2010/5/27 03:39,22.8,25.0,2010/5/27 09:31,20.9,2010/5/27 14:13,...,77,53,2010/5/27 01:30,0.9,15,8.2,75,2010/5/27 16:23,8.5,...,...,...,...,...,/,...,...,...,...,...,...,...
28,985.6,...,987.8,2010/5/28 00:06,984.1,2010/5/28 15:48,25.0,30.3,2010/5/28 11:10,21.7,2010/5/28 00:02,...,83,56,2010/5/28 11:16,0.5,76,5.1,236,2010/5/28 14:46,2.0,...,...,...,...,...,/,...,...,...,...,...,...,...
29,984.0,...,985.4,2010/5/29 09:07,982.2,2010/5/29 02:59,22.5,24.1,2010/5/29 00:39,20.5,2010/5/29 23:57,...,94,92,2010/5/30 00:00,1.3,326,5.1,331,2010/5/29 12:20,68.5,...,...,...,...,...,/,...,...,...,...,...,...,...
30,984.3,...,985.7,2010/5/30 22:16,983.3,2010/5/30 02:33,19.8,22.4,2010/5/30 11:58,17.9,2010/5/30 19:49,...,93,83,2010/5/30 12:02,1.8,18,6.4,16,2010/5/30 15:36,31.5,...,...,...,...,...,/,...,...,...,...,...,...,...
31,985.0,...,986.3,2010/5/31 21:29,983.9,2010/5/31 16:18,21.6,25.9,2010/5/31 10:58,18.5,2010/6/1 00:00,...,72,47,2010/5/31 10:43,2.5,67,9.5,6,2010/5/31 15:09,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
1,986.5,...,988.0,2010-06-01 21:55,985.3,2010-06-01 00:25,21.4,25.9,2010-06-01 11:21,17.1,2010-06-01 02:57,...,72,49,2010-06-01 11:19,2.8,6,9.9,16,2010-06-01 12:45,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
2,987.6,...,989.1,2010-06-02 21:32,986.2,2010-06-02 03:07,19.9,21.7,2010-06-02 11:46,17.7,2010-06-02 21:54,...,82,71,2010-06-02 08:55,3.4,26,12.6,25,2010-06-02 13:14,11.5,...,...,...,...,...,/,...,...,...,...,...,...,...
3,986.3,...,987.9,2010-06-03 00:06,984.7,2010-06-03 23:59,20.5,22.4,2010-06-03 14:09,18.3,2010-06-03 00:01,...,94,93,2010-06-03 22:49,1.8,10,8.2,83,2010-06-03 04:56,46.0,...,...,...,...,...,/,...,...,...,...,...,...,...
4,985.2,...,986.6,2010-06-04 21:34,983.9,2010-06-04 04:23,21.2,24.9,2010-06-04 09:27,19.8,2010-06-04 22:33,...,92,78,2010-06-04 09:32,1.9,5,9.2,3,2010-06-04 14:57,11.0,...,...,...,...,...,/,...,...,...,...,...,...,...
5,985.9,...,987.2,2010-06-05 21:57,984.3,2010-06-05 03:48,20.2,21.3,2010-06-05 13:05,19.5,2010-06-05 18:58,...,94,89,2010-06-05 13:13,2.7,12,9.8,6,2010-06-05 12:33,1.5,...,...,...,...,...,/,...,...,...,...,...,...,...
6,986.4,...,987.5,2010-06-06 10:13,984.7,2010-06-06 02:02,20.7,22.9,2010-06-06 10:43,19.6,2010-06-06 01:06,...,91,83,2010-06-06 16:54,2.5,39,7.1,7,2010-06-06 11:41,0.5,...,...,...,...,...,/,...,...,...,...,...,...,...
7,987.7,...,989.1,2010-06-07 08:37,986.5,2010-06-07 16:20,22.2,26.9,2010-06-07 12:15,18.9,2010-06-07 04:39,...,80,57,2010-06-07 11:21,2.3,1,8.5,4,2010-06-07 14:40,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
8,987.3,...,989.1,2010-06-08 07:27,985.6,2010-06-08 18:52,23.4,29.0,2010-06-08 11:42,18.5,2010-06-08 04:32,...,75,44,2010-06-08 11:19,1.4,4,6.8,9,2010-06-08 13:37,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
9,986.2,...,987.9,2010-06-09 21:21,984.9,2010-06-09 14:16,24.3,30.5,2010-06-09 12:10,21.0,2010-06-09 01:27,...,80,53,2010-06-09 12:12,0.6,225,7.5,330,2010-06-09 12:49,1.0,...,...,...,...,...,/,...,...,...,...,...,...,...
10,985.5,...,987.0,2010-06-10 08:25,984.2,2010-06-10 14:43,23.8,26.8,2010-06-10 12:44,22.8,2010-06-10 21:15,...,92,73,2010-06-10 12:29,0.3,20,4.1,209,2010-06-10 20:42,61.0,...,...,...,...,...,/,...,...,...,...,...,...,...
11,985.6,...,987.2,2010-06-11 21:41,984.1,2010-06-11 02:27,22.1,23.4,2010-06-11 02:13,20.8,2010-06-11 23:43,...,97,94,2010-06-11 22:21,0.8,339,5.9,351,2010-06-11 10:45,26.0,...,...,...,...,...,/,...,...,...,...,...,...,...
12,985.5,...,986.9,2010-06-12 10:19,984.1,2010-06-12 18:52,21.8,23.9,2010-06-12 16:34,19.9,2010-06-12 06:13,...,96,91,2010-06-12 16:30,0.5,5,5.2,353,2010-06-12 05:56,13.0,...,...,...,...,...,/,...,...,...,...,...,...,...
13,984.7,...,985.9,2010-06-13 09:08,983.1,2010-06-13 16:04,23.6,25.5,2010-06-13 23:37,22.6,2010-06-13 06:54,...,96,83,2010-06-13 23:36,0.4,106,5.2,231,2010-06-13 23:44,54.0,...,...,...,...,...,/,...,...,...,...,...,...,...
14,983.7,...,985.7,2010-06-14 09:04,981.4,2010-06-14 18:03,24.8,27.7,2010-06-14 22:05,22.8,2010-06-14 02:37,...,87,59,2010-06-14 22:11,1.5,231,12.3,220,2010-06-14 21:25,19.0,...,...,...,...,...,/,...,...,...,...,...,...,...
15,983.4,...,984.7,2010-06-15 22:40,981.9,2010-06-15 03:59,24.6,27.7,2010-06-15 15:03,22.2,2010-06-15 03:45,...,85,62,2010-06-15 20:23,0.9,227,80.3,353,2010-06-15 19:56,2.0,...,...,...,...,...,/,...,...,...,...,...,...,...
16,984.3,...,985.5,2010-06-16 21:44,982.7,2010-06-16 03:32,26.3,29.6,2010-06-16 14:38,23.0,2010-06-16 05:21,...,78,65,2010-06-16 14:35,0.6,219,7.2,220,2010-06-16 14:47,0.5,...,...,...,...,...,/,...,...,...,...,...,...,...
17,984.5,...,986.5,2010-06-17 06:52,983.2,2010-06-17 18:52,27.2,30.2,2010-06-17 16:43,23.6,2010-06-17 08:08,...,78,60,2010-06-17 16:44,1.4,230,13.9,228,2010-06-17 15:27,1.5,...,...,...,...,...,/,...,...,...,...,...,...,...
18,984.1,...,985.4,2010-06-18 22:46,983.0,2010-06-18 02:27,28.0,31.2,2010-06-18 12:41,24.9,2010-06-18 03:16,...,67,56,2010-06-18 10:50,2.6,230,13.2,219,2010-06-18 09:53,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
19,985.1,...,986.7,2010-06-19 09:11,983.9,2010-06-19 01:49,27.7,31.7,2010-06-19 13:02,23.5,2010-06-19 04:58,...,67,54,2010-06-19 10:57,1.4,215,9.8,227,2010-06-19 14:17,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
20,984.6,...,985.8,2010-06-20 08:15,983.3,2010-06-20 01:20,27.5,31.1,2010-06-20 10:57,23.4,2010-06-20 04:44,...,73,53,2010-06-20 10:53,1.4,228,25.9,171,2010-06-20 15:00,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
21,985.1,...,987.5,2010-06-21 18:52,983.4,2010-06-21 14:59,27.3,31.8,2010-06-21 12:55,23.8,2010-06-21 19:35,...,74,53,2010-06-21 14:09,1.3,214,10.8,233,2010-06-21 14:11,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
22,986.4,...,988.1,2010-06-22 20:47,984.5,2010-06-22 15:15,27.0,31.8,2010-06-22 14:00,23.4,2010-06-22 05:20,...,75,55,2010-06-22 08:42,0.8,112,7.4,235,2010-06-22 10:03,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
23,985.2,...,987.6,2010-06-23 00:02,983.4,2010-06-23 14:51,26.8,31.4,2010-06-23 14:11,24.1,2010-06-23 02:56,...,78,55,2010-06-23 13:06,0.7,56,8.2,227,2010-06-23 14:46,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
24,981.6,...,984.0,2010-06-24 00:01,980.1,2010-06-24 16:47,25.9,30.0,2010-06-24 12:15,24.0,2010-06-24 05:43,...,83,57,2010-06-24 12:36,1.0,191,12.2,221,2010-06-24 13:35,3.5,...,...,...,...,...,/,...,...,...,...,...,...,...
25,980.3,...,982.3,2010-06-25 21:54,978.8,2010-06-25 04:49,24.7,27.2,2010-06-25 07:40,23.6,2010-06-25 10:55,...,88,64,2010-06-25 07:38,0.7,205,39.2,159,2010-06-25 12:52,12.5,...,...,...,...,...,/,...,...,...,...,...,...,...
26,984.0,...,987.0,2010-06-26 22:35,980.2,2010-06-26 01:12,26.8,31.0,2010-06-26 11:43,23.4,2010-06-26 03:38,...,78,55,2010-06-26 10:13,0.9,219,6.6,227,2010-06-26 11:43,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
27,986.1,...,987.5,2010-06-27 18:20,985.1,2010-06-27 13:34,26.5,33.4,2010-06-27 11:41,23.8,2010-06-27 22:42,...,84,47,2010-06-27 11:47,0.7,327,7.8,196,2010-06-27 05:30,60.0,...,...,...,...,...,/,...,...,...,...,...,...,...
28,986.1,...,987.6,2010-06-28 22:00,984.7,2010-06-28 18:52,27.0,32.8,2010-06-28 10:26,24.0,2010-06-29 00:00,...,84,54,2010-06-28 10:22,0.7,316,17.9,11,2010-06-28 11:54,1.5,...,...,...,...,...,/,...,...,...,...,...,...,...
29,986.7,...,987.8,2010-06-29 10:10,985.4,2010-06-29 03:47,26.9,29.6,2010-06-29 09:21,24.2,2010-06-29 04:41,...,83,65,2010-06-29 08:03,0.6,203,8.6,223,2010-06-29 09:01,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
30,985.9,...,987.2,2010-06-30 07:11,984.4,2010-06-30 17:03,28.0,32.7,2010-06-30 12:33,24.4,2010-06-30 03:58,...,77,55,2010-06-30 11:27,1.0,231,13.6,189,2010-06-30 02:02,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
1,987.9,...,990.1,2011/5/1 21:09,986.2,2011/5/1 02:04,24.4,27.8,2011/5/1 10:58,21.9,2011/5/1 04:48,...,81,61,2011/5/1 08:56,0.8,217,65.4,220,2011/5/1 11:46,0.5,...,...,...,...,...,/,...,...,...,...,...,...,...
2,987.6,...,/,...,/,...,21.5,/,...,/,...,...,97,...,...,0.5,2,/,/,...,1.0,...,...,...,...,...,/,...,...,...,...,...,...,...
3,988.1,...,/,...,/,...,20.4,/,...,/,...,...,95,...,...,1.5,8,/,/,...,1.0,...,...,...,...,...,/,...,...,...,...,...,...,...
4,988.2,...,990.3,2011/5/4 00:01,987.1,2011/5/4 18:52,20.0,23.1,2011/5/4 12:31,17.7,2011/5/4 01:18,...,91,76,2011/5/4 12:38,0.7,11,62.6,285,2011/5/4 15:54,4.0,...,...,...,...,...,/,...,...,...,...,...,...,...
5,988.3,...,989.7,2011/5/5 22:44,987.1,2011/5/5 14:41,21.3,24.6,2011/5/5 14:22,19.5,2011/5/5 05:34,...,94,79,2011/5/5 14:19,0.3,283,89.7,11,2011/5/5 16:10,2.0,...,...,...,...,...,/,...,...,...,...,...,...,...
6,987.0,...,988.7,2011/5/6 11:10,985.7,2011/5/6 23:26,22.2,26.2,2011/5/6 15:41,20,2011/5/6 05:15,...,94,69,2011/5/6 15:44,0.3,225,74.9,22,2011/5/6 17:37,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
7,986.7,...,/,...,/,...,24.5,/,...,/,...,...,82,...,...,0.5,225,/,/,...,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
8,986.9,...,/,...,/,...,25.6,/,...,/,...,...,75,...,...,0.4,33,/,/,...,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
9,984.7,...,987.4,2011/5/9 06:52,982.8,2011/5/9 15:54,26.1,32.4,2011/5/9 10:51,21.7,2011/5/9 03:39,...,68,41,2011/5/9 11:07,0.6,17,93.4,335,2011/5/9 17:26,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
10,983.1,...,985,2011/5/10 07:59,981.4,2011/5/10 17:08,27.3,32.3,2011/5/10 11:41,21.3,2011/5/10 05:15,...,61,43,2011/5/10 11:42,0.6,351,82,345,2011/5/10 15:18,0.0,...,...,...,...,...,/,...,...,...,...,...,...,...
